content,label,raw
<username> pake jilbab mulut macam lonte udah gak aneh di jaman Now :smiling_face_with_smiling_eyes:,0,<username> pake jilbab mulut macam lonte udah gak aneh di jaman Now ðŸ˜Š
<username> radikalisme tidak boleh ada di Indonesia <hashtag>,0,<username> <username> radikalisme tidak boleh ada di Indonesia <hashtag>
Alhamdulillah ya. Dapat fasilitas itu tentu karena seiman. Dulu Ahok mana mau berbagi kolam renang? Dasar tapir !,1,Alhamdulillah ya . Dapat fasilitas itu tentu karena seiman . Dulu Ahok mana mau berbagi kolam renang? Dasar tapir !
Semoga para sesepuh terutama para ulama tak lagi menjadi partisan politik yg membela salah satunya tp bisa memand <link>,0,Semoga para sesepuh terutama para ulama tak lagi menjadi partisan politik yg membela salah satunya tp bisa memand <link>
Dah ahh jangan banyak sambat disini Takut nanti diangkat jd mentrinya kabinet pak <username> Hapus jejak digitalnya kebanyakan. [REPPUNC] <hashtag>,0,Dah ahh jangan banyak sambat disini Takut nanti diangkat jd mentrinya kabinet pak <username> Hapus jejak digitalnya kebanyakan ... <hashtag> <hashtag> <hashtag> <hashtag> <hashtag> <hashtag> <hashtag> <hashtag> <hashtag> <hashtag>
Alhamdulillah pak presiden taubat <hashtag>,0,Alhamdulillah pak presiden taubat <hashtag>
Mau coba kesana? Langsung saja ke lokasinya di Jalan Jeruk Purut Kemang Jakarta Selatan.. Happy tgif [CAPS] Smart People !. <hashtag>,0,Mau coba kesana? Langsung saja ke lokasinya di Jalan Jeruk Purut Kemang Jakarta Selatan . . Happy TGIF Smart People ! . <hashtag> <hashtag>
<username> Yang paling pintar dokter tompi.. sy kasih obat biar anda tambah pintar banyak tidak hanya berak sekebon,0,<username> Yang paling pintar dokter tompi .. sy kasih obat biar anda tambah pintar banyak tidak hanya berak sekebon
Hanya orang bodoh yang menganggap celana cingkrang identik dengan radikal ada bbrp pertimbangan orang milih celana cingkrang Salah satunya spy tdk gampang terkena najis so dia dpt sholat dgn busana yg sama tnp khawatir apa pakaiannya terkena najis atau tdk <hashtag>,0,Hanya orang bodoh yang menganggap celana cingkrang identik dengan radikal ada bbrp pertimbangan orang milih celana cingkrang Salah satunya spy tdk gampang terkena najis so dia dpt sholat dgn busana yg sama tnp khawatir apa pakaiannya terkena najis atau tdk <hashtag>
<username> Pintar banget sih fnc Pintar bikin dompet ini kempes [EMOTICON],1,<username> Pintar banget sih fnc Pintar bikin dompet ini kempes :(
wahai [CAPS] Kaum Muda Millenials Kita Berjuang tidak perlu demo turun ke jalan seperti tahun 1998.,0,WAHAI Kaum Muda Millenials Kita Berjuang tidak perlu demo turun ke jalan seperti tahun 1998 .
kalau tidak pilih 01 jangan pakai jalan tol [CAPS]. Boleh ya kalau sekarang tidak bayar pajak dulu nunggu ganti presiden..,1,kalau tidak pilih 01 jangan pakai jalan TOL . Boleh ya kalau sekarang tidak bayar pajak dulu nunggu ganti presiden ..
Politik Nyinyir utk dapat Jabatan saat ini sudah mulai basi tapi masih ada yg mencoba. [REPPUNC] <hashtag>,0,Politik Nyinyir utk dapat Jabatan saat ini sudah mulai basi tapi masih ada yg mencoba ... <hashtag>
dasar mommy sosialita <link>,0,dasar mommy sosialita <link>
<username> Si Zon mulut nya saja yg maju saran saya majukan Indonesia dgn karya dan membangun Zon dan itu akan lebih bermanfaat.,0,<username> Si Zon mulut nya saja yg maju saran saya majukan Indonesia dgn karya dan membangun Zon dan itu akan lebih bermanfaat .
Perjumpaan Kakitangan Jabatan Penerangan Kedah Bersama Exco Penerangan Kedah. Turut dihadiri oleh Timbalan Pengarah Penerangan Malaysia. yb [CAPS] Exco turut mengumumkan insentif rm10 [CAPS] 0 [ELONG] kepada mana-mana Pejabat. [REPPUNC] <link>,0,Perjumpaan Kakitangan Jabatan Penerangan Kedah Bersama Exco Penerangan Kedah . Turut dihadiri oleh Timbalan Pengarah Penerangan Malaysia . YB Exco turut mengumumkan insentif RM10 000 kepada mana-mana Pejabat ... <link>
Kalo lagi ngumpul tuh hp taroh goblok kalian ngumpul buat apa.,0,Kalo lagi ngumpul tuh hp taroh goblok kalian ngumpul buat apa .
Ini semua berkah [CAPS]. [REPPUNC] semoga toanya bisa mengatasi banjir <hashtag>,1,Ini semua BERKAH ... semoga toanya bisa mengatasi banjir <hashtag>
coba lah sesekali kau berfikir baik terhadap yg dilakukan atas perbuatanmu tidak usah sampe menjilat ludah sendiri.,0,coba lah sesekali kau berfikir baik terhadap yg dilakukan atas perbuatanmu tidak usah sampe menjilat ludah sendiri .
. [REPPUNC] Dalam hal seseorang memiliki kompetensi maka ia boleh mengusulkan diri dan berjuang untuk hal tersebut. <hashtag>. <hashtag>,0,... Dalam hal seseorang memiliki kompetensi maka ia boleh mengusulkan diri dan berjuang untuk hal tersebut . <hashtag> . <hashtag> <hashtag> <hashtag>
Kalau liat pendukungnya liat saja pemimpinya kalau pemimpinnya munafik berarti pendukungnya juga.,1,Kalau liat pendukungnya liat saja pemimpinya kalau pemimpinnya munafik berarti pendukungnya juga .
Dongarians lagi apa nih? Saya suka lupa kalau jumat saya bertugas. [REPPUNC] t_t [CAPS] modem leletnya mintak di bacok.,1,Dongarians lagi apa nih? Saya suka lupa kalau jumat saya bertugas ... T_T modem leletnya mintak di bacok .
<username> Kepala kasad [CAPS] harusnya di beri teguran atau Sanaksi agar Tak seenaknya aja mencopot dandim Kan blm ketahuan bersalah istrinya di pengadilan umum.,0,<username> <username> Kepala KASAD harusnya di beri teguran atau Sanaksi agar Tak seenaknya aja mencopot dandim Kan blm ketahuan bersalah istrinya di pengadilan umum .
Kita harusnya memilih pemimpin yang cakap dan memiliki jiwa yang matang. Secara rasional dan logis kita baiknya memilih juga pemimpin yang berpengalaman. <hashtag>,0,Kita harusnya memilih pemimpin yang cakap dan memiliki jiwa yang matang . Secara rasional dan logis kita baiknya memilih juga pemimpin yang berpengalaman . <hashtag>
Ikut Serang Anies Akun Transmart dan Bank Mega Dihajar Tagar <hashtag> – Warta Kota <link>,0,Ikut Serang Anies Akun Transmart dan Bank Mega Dihajar Tagar <hashtag> â€“ Warta Kota <link>
Soeharto berani bantai 3 juta rakyat Indonesia masa sby [CAPS] tidak berani bantai fpi [CAPS] ? Dududuudu [ELONG],1,Soeharto berani bantai 3 juta rakyat Indonesia masa SBY tidak berani bantai FPI ? Dududuuduuu
Meski saat ini dia pergi dan selalu pura2 lupa tapi kita tetap harus percaya dan berkeyakinan bahwa suatu saat dia pasti akan kembali dan membayar lunas hutangmu tanpa cicilan [EMOTICON] karena kita <hashtag>,0,Meski saat ini dia pergi dan selalu pura2 lupa tapi kita tetap harus percaya dan berkeyakinan bahwa suatu saat dia pasti akan kembali dan membayar lunas hutangmu tanpa cicilan:') karena kita <hashtag>
Langkah bagus utk pariwisata. [REPPUNC] giatkan kegiatan di diskotik yg sesuai syariah. [REPPUNC] (ada gak ya. [REPPUNC] ) <link>,0,Langkah bagus utk pariwisata ... giatkan kegiatan di diskotik yg sesuai syariah...(ada gak ya....) <link>
jadilah pribadi yang dewasa dan jadi komunitas yang dewasa pula. <hashtag>,0,jadilah pribadi yang dewasa dan jadi komunitas yang dewasa pula . <hashtag>
Waduh para cebong sekolam kerjanya nangkap melulu <hashtag>,0,Waduh para cebong sekolam kerjanya nangkap melulu <hashtag>
Akhir2 ini sering banget ngerasain aura aura mantan apa aku ini indihom? <hashtag>,0,Akhir2 ini sering banget ngerasain aura aura mantan apa aku ini indihom? <hashtag>
<username> Jgnkan buka salak kak makan salak aja aku g bisa tapi g viral juga. [REPPUNC] Maklum beda nasib sama nia ramadhani,0,<username> Jgnkan buka salak kak makan salak aja aku g bisa tapi g viral juga .... Maklum beda nasib sama nia ramadhani
Ayo kita bantu tanda-tangan petisi ini <link> <hashtag>,0,Ayo kita bantu tanda-tangan petisi ini <link> <hashtag> <hashtag> <hashtag>
Pengumuman ! [REPPUNC] Running Text Offline kena retas. [REPPUNC] pasti ini kerjaan Sanusi <hashtag>,0,Pengumuman!!! Running Text Offline kena retas ... pasti ini kerjaan Sanusi <hashtag>
Itu preman pintar. Itu provokator sama kayak kau.,1,Itu preman pintar . Itu provokator sama kayak kau .
belajar untuk kemajuan Kampung Halaman di kemudian hari <hashtag> <link>,0,belajar untuk kemajuan Kampung Halaman di kemudian hari <hashtag> <link>
Aku Syuka Lagu Ini. Seru [ELONG] Menjelang Pesta Rakyat nkri [CAPS] di twitter bikin ga bisa tidur. <hashtag>. <hashtag>,0,Aku Syuka Lagu Ini . Seruuu Menjelang Pesta Rakyat NKRI di twitter bikin ga bisa tidur . <hashtag> . <hashtag>
untuk ngurus negara sebesar indonesia ini tidak punya konsep? Katanya udah pengalaman. <hashtag>,1,untuk ngurus negara sebesar indonesia ini tidak punya konsep? Katanya udah pengalaman . <hashtag>
"Alih-alih jadi oposisi setelah kalah bersaing melawan <username> dan <username> justru bergabung dalam barisan pemerintah. Lobi politik seperti apa yang dilakukan Prabowo? Simak dalam collection ""Prabowo Dari Seteru ke Sekutu"" di <link>. <hashtag> <link>",0,Alih-alih jadi oposisi setelah kalah bersaing melawan <username> <username> dan <username> justru bergabung dalam barisan pemerintah . Lobi politik seperti apa yang dilakukan Prabowo? Simak dalam collection â€œPrabowo Dari Seteru ke Sekutuâ€ di <link> . <hashtag> <link>
Dibawah naungan Pak <username> sebagai Kemhan dan dipimpin oleh Pak ia [CAPS] sebagai Kapolri. Semoga :Indonesia: aman dari berbagai ancaman rakyat pun nyaman. Aamiin. [REPPUNC] :folded_hands: <hashtag> <link>,0,Dibawah naungan Pak <username> sebagai Kemhan dan dipimpin oleh Pak IA sebagai Kapolri . Semoga ðŸ‡®ðŸ‡© aman dari berbagai ancaman rakyat pun nyaman . Aamiin ... ðŸ™ <hashtag> <hashtag> <link>
Mereka benci Arab tapi mesra dengan Komunis. <hashtag>,0,Mereka benci Arab tapi mesra dengan Komunis . <hashtag>
orang bodoh yang sudah mencoreng kedamaian islam dan ramadhan <hashtag>,0,orang bodoh yang sudah mencoreng kedamaian islam dan ramadhan <hashtag>
Bukannya masjid itu tempat ibadah ya? terus kalau jumatan mah biasanya tidak pakai undangan kalau tidak dapet undangan tidak boleh jumatan atau gimana nih bapak [EMOTICON] Jumatan kok berasa kayak kondangan,1,Bukannya masjid itu tempat ibadah ya? terus kalau jumatan mah biasanya tidak pakai undangan kalau tidak dapet undangan tidak boleh jumatan atau gimana nih bapak :/ Jumatan kok berasa kayak kondangan
"terlalu keren bahasanya.koruptor, Bilang aja maling /rampok <username>",1,"terlalu keren bahasanya.koruptor, Bilang aja maling /rampok <username>"
Syahwat Politikmu Besar tapi Syhawat Birahimu sudah Pudar Wahai Pak Pleciden 02. [REPPUNC] <hashtag>,0,Syahwat Politikmu Besar tapi Syhawat Birahimu sudah Pudar Wahai Pak Pleciden 02 ... <hashtag>
<username> tolol jangan diborong. :grinning_face:,0,<username> <username> tolol jangan diborong . Ã°Å¸Ëœâ‚¬
Boikot boikot and boikot :backhand_index_pointing_down: :backhand_index_pointing_down: :backhand_index_pointing_down: :backhand_index_pointing_down: <hashtag>,0,Boikot boikot and boikot ðŸ‘‡ðŸ‘‡ðŸ‘‡ðŸ‘‡ <hashtag>
goblok bgt ga si,0,goblok bgt ga si
Akhirnya ada hal yang positif juga dari lucinta luna ! [REPPUNC],1,Akhirnya ada hal yang positif juga dari lucinta luna?????
Selamat <hashtag> Semoga amanah Segera berantas monalisem <link>,0,Selamat <hashtag> <hashtag> <hashtag> Semoga amanah Segera berantas monalisem <link>
Satu lagi masuk bui Bakalan ada demo besar lg tidak ya ? Buni Yani masukin juga dong penjara <hashtag>,1,Satu lagi masuk bui Bakalan ada demo besar lg tidak ya ? Buni Yani masukin juga dong penjara <hashtag>
<username> Bagaimanapun juga Anis tanggung jawab <username>..jadi bobroknya dki [CAPS] bobroknya pemilih,0,<username> Bagaimanapun juga Anis tanggung jawab <username> ..jadi bobroknya DKI bobroknya pemilih
<hashtag> masak kamu enggak. [REPPUNC],0,<hashtag> masak kamu enggak ...
Jngn bodoh ya yg di un install itu aplikasi bukan orang [EMOTICON],0,Jngn bodoh ya yg di un install itu aplikasi bukan orang :D
"Pinter Anies, bukan cuma warga Jakarta aja yg dibego begoin. Tuhan aja mau di bego begoin si Anies. [REPPUNC] hahahahahahaha. [REPPUNC]",1,"Pinter Anies, bukan cuma warga Jakarta aja yg dibego begoin. Tuhan aja mau di bego begoin si Anies...hahahahahahaha....."
Taik anjing sekarang gue jadi pilih² kalo mo sayang sama cewek,0,Taik anjing sekarang gue jadi pilihÃ‚Â² kalo mo sayang sama cewek
<username> gaenak sbnrnya woee. tp serem. mana abis baca thread yg nyi roro kidul itu :loudly_crying_face: :thumbs_up:,0,<username> gaenak sbnrnya woee . tp serem . mana abis baca thread yg nyi roro kidul ituðŸ˜­ðŸ‘
bangun tol nerusin presiden2 terdahulu aja sembrono emang yg mana yg dibangun dr uang si jae,1,bangun tol nerusin presiden2 terdahulu aja sembrono emang yg mana yg dibangun dr uang si jae
<username> Sarkasme aja lucu bgt drama perlontean garuda.,0,<username> Sarkasme aja lucu bgt drama perlontean garuda .
Berkontribusi untuk merusak fasilitas rakyat <hashtag> <link>,0,Berkontribusi untuk merusak fasilitas rakyat <hashtag> <link>
Malu dong sama paus dan lumba-lumba.. Mereka aja rukun ko kita gak bisa.. <hashtag>,0,Malu dong sama paus dan lumba-lumba .. Mereka aja rukun ko kita gak bisa .. <hashtag> <hashtag> <hashtag> <hashtag> <hashtag> <hashtag>
sibuk membangun jalan tol lupa membangun jalan pikiran,1,sibuk membangun jalan tol lupa membangun jalan pikiran
Maaf mak cuma bawak segini hujan soalnya :grinning_face_with_sweat: :grinning_face_with_sweat: <hashtag> <link>,0,Maaf mak cuma bawak segini hujan soalnyaðŸ˜…ðŸ˜… <hashtag> <link>
anies mmg punya banyak kelebihan. punya kekebalan hukum punya kunci syurga. namun kelebihan anies yang sangat menonjol hanya satu. [REPPUNC] dia lebih bodo ! [REPPUNC],1,anies mmg punya banyak kelebihan. punya kekebalan hukum punya kunci syurga. namun kelebihan anies yang sangat menonjol hanya satu...dia lebih bodo ????
Baru Kemaren beli baju buah sama kue ditransmart nyesel jadinya tapi untung nabungnya ngga di bank mega <hashtag> <link>,0,Baru Kemaren beli baju buah sama kue ditransmart nyesel jadinya tapi untung nabungnya ngga di bank mega <hashtag> <link>
<username> <hashtag>. [REPPUNC] thank s mom engkau lah srikandi dan kartini masa kini. [REPPUNC] karya dan kerjaMu di kkp [CAPS] sungguh luarbiasa..semoga allah swt tuhan yg maha esa selalu memberikan kesehatan kepada ibu <username>. [REPPUNC],0,<username> <username> <hashtag> ... thank s mom engkau lah srikandi dan kartini masa kini .... karya dan kerjaMu di KKP sungguh luarbiasa ..semoga allah swt tuhan yg maha esa selalu memberikan kesehatan kepada ibu <username> ...
pts [CAPS] alias Perguruan Tinggi Swasta yang terakreditasi A berharap Mendikbud Nadiem Makarim bisa memberikan kewenangan penuh kepada mereka. <hashtag> <link>,0,PTS alias Perguruan Tinggi Swasta yang terakreditasi A berharap Mendikbud Nadiem Makarim bisa memberikan kewenangan penuh kepada mereka . <hashtag> <link>
Semakin yakin dengan pilihan 02. Kubu petahana tidak bisa bermain sportif. Selamat jalan <username> team dan cara kerja,1,Semakin yakin dengan pilihan 02 . Kubu petahana tidak bisa bermain sportif . Selamat jalan <username> team dan cara kerja
Pembayaran bpjs [CAPS] tk [CAPS] yang praktis dan tanpa ribet ya di loket ppob [CAPS] Nusantara ! :winking_face: :thumbs_up: Belum terdaftar sebagai loket hebat ppob [CAPS] Nusantara? Segera daftar dan nikmati fitur lengkap serta komisi menarik di tiap transaksinya ! <hashtag> <link>,0,Pembayaran BPJS TK yang praktis dan tanpa ribet ya di loket PPOB Nusantara ! Ã°Å¸Ëœâ€°Ã°Å¸â€˜Â Belum terdaftar sebagai loket hebat PPOB Nusantara? Segera daftar dan nikmati fitur lengkap serta komisi menarik di tiap transaksinya ! <hashtag> <hashtag> <hashtag> <hashtag> <hashtag> <hashtag> <link>
<username> Ingat loh.. jas itu pakaian orang eropa. [REPPUNC] ingat,0,<username> Ingat loh .. jas itu pakaian orang eropa ... ingat
<username> Selamat bertugas dengan penuh tanggung jawab semoga sukses <hashtag>,0,<username> Selamat bertugas dengan penuh tanggung jawab semoga sukses <hashtag>
Aku memang begini saat orang istirahat aku mulai memahami materi yang harus aku pahami dan memaksakan aku jatuh Cinta pada materi. [REPPUNC] Oh psikologi abnormal aku kira aku akan terhindar dari abnormal nyatanya aku mulai mendekati abnormal. [REPPUNC] <hashtag>,0,Aku memang begini saat orang istirahat aku mulai memahami materi yang harus aku pahami dan memaksakan aku jatuh Cinta pada materi ... Oh psikologi abnormal aku kira aku akan terhindar dari abnormal nyatanya aku mulai mendekati abnormal ... <hashtag> <hashtag>
Disiplin dan fokus lakukan secara terus-menerus konsisten dari waktu ke waktu maka Anda akan mencapai sukses yg spektakuler <hashtag>,0,Disiplin dan fokus lakukan secara terus-menerus konsisten dari waktu ke waktu maka Anda akan mencapai sukses yg spektakuler <hashtag>
jeby goblok anjic,0,jeby goblok anjic
Alhamdulillah diskotik Syarie Colosseum (Kulsum) semoga Jakarta makin barokah dan bersyari\'ah. [REPPUNC] Untuk LastCar beib <username> ada bonus khusus. [REPPUNC] Latihan dapet bidadari. [REPPUNC],1,Alhamdulillah diskotik Syarie Colosseum (Kulsum) semoga Jakarta makin barokah dan bersyari\'ah ... Untuk LastCar beib <username> ada bonus khusus ... Latihan dapet bidadari ....
<username> Mampir dong ke Istana..baca puisi keq..didepan Bossnya..Bossmu.. Masa ke Menhan ajah..?,0,<username> <username> Mampir dong ke Istana ..baca puisi keq ..didepan Bossnya ..Bossmu .. Masa ke Menhan ajah..?
Dan narasinya skarang adalah Ingin mengadu domba <username> Dengan <username> Semua kampret sama² mengatakn tni [CAPS] lebih Manusiawi daripada Polisi Eh Kampret Aparat Negara Emang Manusiawi smua Elu² aja Yang mirip Dajjal Brmata satu Mirip sama <username> <hashtag>,0,Dan narasinya skarang adalah Ingin mengadu domba <username> Dengan <username> Semua kampret samaÂ² mengatakn TNI lebih Manusiawi daripada Polisi Eh Kampret Aparat Negara Emang Manusiawi smua EluÂ² aja Yang mirip Dajjal Brmata satu Mirip sama <username> <hashtag>
Om <hashtag> ngmusik lagi saja yuk saya suka sama Republik Cinta Management dan artis artisnya dari dulu. Ngapain berpolitik ujung²nya masuk bui. [EMOTICON] <hashtag>,1,Om <hashtag> ngmusik lagi saja yuk saya suka sama Republik Cinta Management dan artis artisnya dari dulu . Ngapain berpolitik ujungÂ²nya masuk bui . :) <hashtag>
Luhut Dukung Ekspor Benin Lobster Susi Ungkit Harley dan Brompton <link> <link>,0,Luhut Dukung Ekspor Benin Lobster Susi Ungkit Harley dan Brompton <link> <link>
